order_item_id,order_id,product_id,quantity,unit_price
2265,7577,3772,1,36.0
2266,7577,556,1,33.0
2267,7577,3773,1,40.0
2268,9022,2865,1,79.99
2269,2532,3014,1,199.0
2270,8351,186,1,49.99
2271,3660,2123,1,59.9
2272,319,2182,1,29.0
2273,545,2702,1,148.9
2274,2269,6519,1,59.0
2275,5892,3958,1,129.9
2276,1119,2845,1,503.34
2277,3413,1862,1,309.99
2278,5911,5931,1,200.0
2279,2577,5897,1,110.32
2280,2227,5511,1,85.9
2281,9996,2760,1,17.99
2282,9996,2760,1,17.99
2283,5758,5931,1,195.0
2284,3382,4537,1,47.9
2285,7630,2395,1,119.9
2286,3232,1657,1,159.9
2287,4477,290,1,49.0
2288,4477,290,1,49.0
2289,8740,3111,1,59.0
2290,5291,4306,1,295.0
2291,271,5895,1,129.9
2292,6269,1671,1,149.0
2293,3986,146,1,128.89
2294,8160,2785,1,69.0
2295,5071,3181,1,69.9
2296,4538,3102,1,19.9
2297,5748,4100,1,60.0
2298,295,2297,1,158.0
2299,4785,1277,1,99.99
2300,7025,2188,1,12.0
2301,4601,5787,1,14.9
2302,4608,4258,1,94.0
2303,2185,2388,1,149.0
2304,8274,5072,1,39.99
2305,6884,1367,1,57.9
2306,544,6400,1,29.99
2307,8749,4360,1,84.9
2308,9538,1364,1,39.9
2309,2692,5077,1,34.9
2310,2692,1440,1,34.9
2311,9012,492,1,59.9
2312,8077,6283,1,56.99
2313,695,942,1,85.9
2314,7356,3400,1,64.9
2315,3729,5271,1,99.99
2316,9956,3366,1,110.89
2317,7017,5370,1,49.0
2318,6458,1513,1,58.0
2319,5630,146,1,99.9
2320,3116,4116,1,68.99
2321,7161,1167,1,36.5
2322,1612,4152,1,280.0
2323,9302,2048,1,159.9
2324,8204,1920,1,43.9
2325,1287,1028,1,12.49
2326,1287,1028,1,12.49
2327,2828,912,1,27.93
2328,6523,1304,1,129.6
2329,2335,6130,1,27.99
2330,4066,2080,1,699.4
2331,5260,5251,1,9.0
2332,1605,4175,1,68.9
2333,20,5451,1,219.9
2334,8088,3650,1,6.5
2335,8088,3080,1,41.7
2336,8088,3650,1,6.5
2337,8088,3650,1,6.5
2338,7420,4656,1,289.0
2339,8199,2411,1,294.9
2340,5047,4340,1,42.0
2341,8107,1250,1,24.9
2342,5610,5672,1,104.5
2343,9340,96,1,29.0
2344,5754,1884,1,49.99
2345,8878,6368,1,59.9
2346,5044,5025,1,689.0
2347,4460,5863,1,169.9
2348,4460,5863,1,169.9
2349,6292,1067,1,19.9
2350,9246,2079,1,44.57
2351,7101,3927,1,329.9
2352,6466,1131,1,47.9
2353,6972,2425,1,96.9
2354,2962,347,1,69.9
2355,5687,192,1,411.0
2356,8434,5702,1,269.0
2357,1923,2272,1,109.9
2358,4667,6529,1,59.9
2359,4097,3094,1,89.5
2360,4320,6681,1,18.95
2361,1988,3828,1,89.0
2362,4593,4297,1,109.9
2363,5464,4045,1,115.99
2364,1892,5487,1,109.8
2365,1964,4974,1,116.0
2366,3138,3422,1,23.9
2367,9235,350,1,174.9
2368,9025,1344,1,23.99
2369,9779,2270,1,19.95
2370,5886,3870,1,55.0
2371,9180,3340,1,679.0
2372,4350,4110,1,81.99
2373,8511,1671,1,139.0
2374,29,1948,1,239.99
2375,2624,2322,1,794.98
2376,2624,2322,1,794.98
2377,5140,481,1,79.99
2378,4747,5320,1,35.9
2379,6228,49,1,43.9
2380,6228,49,1,43.9
2381,5954,146,1,99.9
2382,4542,1117,1,78.0
2383,7343,590,1,39.99
2384,5594,1579,1,99.0
2385,8811,2669,1,67.9
2386,1162,932,1,59.9
2387,1162,932,1,59.9
2388,1162,6518,1,59.9
2389,3767,1878,1,1189.0
2390,3107,3275,1,179.97
2391,3078,2201,1,24.99
2392,7873,173,1,275.0
2393,7513,6072,1,179.0
2394,7062,4408,1,998.0
2395,2408,3908,1,9.9
2396,4199,1053,1,115.99
2397,2080,2999,1,24.98
2398,2080,2999,1,24.98
2399,7749,5417,1,225.0
2400,6636,6516,1,47.99
2401,6636,6516,1,47.99
2402,1867,4230,1,79.9
2403,6810,5082,1,295.0
2404,7616,2197,1,155.0
2405,9590,5616,1,49.0
2406,2896,3795,1,49.9
2407,797,5010,1,10.99
2408,9035,5798,1,138.0
2409,3774,4997,1,56.99
2410,9731,5091,1,59.9
2411,6325,762,1,174.99
2412,6835,5344,1,14.4
2413,7738,899,1,73.5
2414,4694,1670,1,89.9
2415,4694,1201,1,120.0
2416,1099,4908,1,299.99
2417,6195,5869,1,42.79
2418,7204,4807,1,79.9
2419,8471,3427,1,98.99
2420,3741,576,1,599.0
2421,129,6518,1,59.9
2422,129,6518,1,59.9
2423,7572,1221,1,65.9
2424,1421,2355,1,169.9
2425,7683,493,1,109.9
2426,6023,2889,1,199.0
2427,7233,6529,1,58.9
2428,2678,4708,1,71.9
2429,1391,1280,1,79.0
2430,661,1671,1,119.99
2431,8273,5468,1,76.99
2432,8412,1288,1,57.5
2433,5034,1451,1,87.67
2434,6772,3508,1,149.9
2435,9704,2173,1,59.99
2436,3073,4179,1,70.0
2437,978,2083,1,87.8
2438,3372,5401,1,299.0
2439,5040,5680,1,39.9
2440,4545,5476,1,49.9
2441,7801,5692,1,259.89
2442,3002,5965,1,91.5
2443,3600,2019,1,38.25
2444,3600,2019,1,38.25
2445,3600,2019,1,38.25
2446,172,750,1,109.9
2447,6078,2914,1,119.9
2448,9317,1774,1,13.98
2449,5477,3258,1,22.9
2450,7319,5613,1,89.9
2451,2319,5204,1,108.9
2452,3562,6312,1,44.9
2453,5539,2308,1,75.0
2454,8006,1418,1,81.0
2455,8006,1418,1,81.0
2456,2096,2603,1,150.0
2457,9697,4087,1,27.99
2458,1762,3264,1,961.6
2459,3817,793,1,239.0
2460,190,601,1,134.99
2461,9751,2790,1,66.99
2462,4295,3129,1,99.0
2463,8687,4824,1,110.0
2464,6396,258,1,284.99
2465,1960,3416,1,31.9
2466,6161,440,1,34.9
2467,3230,3864,1,79.9
2468,3354,1872,1,299.0
2469,4887,706,1,39.9
2470,4684,1509,1,15.99
2471,4684,1509,1,15.99
2472,1668,4424,1,13.65
2473,21,1945,1,89.9
2474,6720,3445,1,59.9
2475,6542,1884,1,50.0
2476,9952,63,1,48.99
2477,7094,5701,1,70.0
2478,8491,4436,1,110.0
2479,2059,3874,1,75.0
2480,2059,3874,1,75.0
2481,1384,5684,1,179.99
2482,1318,2697,1,48.9
2483,483,1672,1,199.0
2484,8421,1169,1,149.9
2485,1905,1325,1,240.35
2486,3773,4124,1,78.0
2487,2841,4687,1,257.9
2488,4235,5623,1,649.9
2489,1813,6556,1,104.0
2490,4821,2802,1,59.9
2491,8040,5758,1,50.9
2492,8040,5758,1,50.9
2493,9675,5591,1,99.9
2494,6899,231,1,59.9
2495,3067,5538,1,42.9
2496,3732,1421,1,12.88
2497,8557,4422,1,13.99
2498,4021,6228,1,8.7
2499,1728,5720,1,89.9
2500,1644,2790,1,64.99
2501,8946,4154,1,64.9
2502,8946,1119,1,39.9
2503,9314,1468,1,105.0
2504,5380,839,1,79.9
2505,4109,3208,1,134.9
2506,9429,6473,1,66.0
2507,6080,1028,1,13.99
2508,6080,1028,1,13.99
2509,6080,1028,1,13.99
2510,6430,4723,1,36.9
2511,8286,1945,1,84.0
2512,4351,4147,1,67.9
2513,5956,2959,1,34.9
2514,4599,2553,1,32.99
2515,6602,12,1,255.0
2516,1452,5142,1,149.94
2517,2350,4765,1,124.9
2518,4578,146,1,133.0
2519,7329,1416,1,59.99
2520,9318,732,1,395.0
2521,5467,1796,1,25.9
2522,1474,5910,1,149.9
2523,7974,1616,1,299.9
2524,16,1337,1,49.0
2525,7899,4463,1,199.9
2526,9827,5657,1,159.0
2527,9473,4412,1,137.9
2528,9976,1267,1,18.99
2529,574,6428,1,32.9
2530,2816,5249,1,159.9
2531,2816,5249,1,159.9
2532,3900,1855,1,119.6
2533,5079,870,1,79.99
2534,5365,1143,1,14.99
2535,8918,6352,1,39.9
2536,8918,6352,1,39.9
2537,74,5075,1,23.49
2538,1922,5967,1,24.95
2539,4288,3070,1,289.9
2540,7791,3177,1,163.9
2541,780,3618,1,390.0
2542,5222,2775,1,26.9
2543,7947,5092,1,197.5
2544,7259,6250,1,79.9
2545,4498,5568,1,43.5
2546,2821,6156,1,14.49
2547,5174,2893,1,149.99
2548,4442,785,1,22.32
2549,6728,3647,1,173.9
2550,6728,3647,1,173.9
2551,6728,3647,1,173.9
2552,445,6126,1,667.0
2553,1814,360,1,699.0
2554,5236,6616,1,189.9
2555,1173,878,1,454.99
2556,1402,4402,1,64.6
2557,7662,5219,1,82.99
2558,4769,5958,1,108.0
2559,4769,5958,1,108.0
2560,4769,5958,1,108.0
2561,4769,5958,1,108.0
2562,4769,5958,1,108.0
2563,4769,5958,1,108.0
2564,4769,5958,1,108.0
2565,4769,5958,1,108.0
2566,4769,5958,1,108.0
2567,4769,5958,1,108.0
2568,4769,5958,1,108.0
2569,4769,5958,1,108.0
2570,4114,1710,1,16.9
2571,4114,5247,1,16.9
2572,174,5103,1,184.0
2573,9683,4244,1,49.9
2574,9683,2505,1,19.9
2575,7615,2708,1,12.3
2576,7315,4609,1,3399.99
2577,350,2673,1,69.9
2578,8111,1858,1,200.0
2579,6190,5038,1,199.75
2580,6862,1160,1,43.9
2581,9293,5858,1,69.9
2582,6134,3589,1,79.0
2583,6777,6387,1,39.9
2584,1051,1355,1,239.99
2585,9992,1637,1,41.0
2586,9992,1637,1,41.0
2587,9842,1006,1,104.99
2588,8736,2437,1,189.0
2589,2394,1530,1,84.99
2590,6609,3973,1,169.9
2591,1344,3893,1,134.17
2592,1823,5055,1,127.0
2593,4834,3385,1,39.0
2594,2240,5694,1,16.9
2595,2240,5694,1,16.9
2596,4892,5698,1,29.9
2597,4892,5698,1,29.9
2598,4892,3678,1,89.0
2599,2530,2594,1,13.99
2600,845,4131,1,21.99
2601,7460,4660,1,171.0
2602,6048,2320,1,629.0
2603,6048,5180,1,1449.5
2604,73,3246,1,330.0
2605,73,6399,1,148.0
2606,7589,44,1,125.0
2607,3931,521,1,69.0
2608,5067,5391,1,219.9
2609,5067,5391,1,219.9
2610,6692,4603,1,513.0
2611,652,670,1,34.99
2612,5019,1298,1,67.9
2613,402,3286,1,34.9
2614,9937,4296,1,109.9
2615,9937,69,1,113.0
2616,8451,1405,1,99.0
2617,5453,2416,1,59.9
2618,2103,555,1,390.0
2619,3928,1407,1,79.5
2620,9362,449,1,159.9
2621,1197,2956,1,98.7
2622,78,405,1,212.99
2623,9754,4935,1,135.0
2624,647,1442,1,152.0
2625,6984,2673,1,69.9
2626,4250,2930,1,29.5
2627,7901,5948,1,1058.0
2628,763,5056,1,95.0
2629,3098,1134,1,49.49
2630,3371,6019,1,117.3
2631,507,1094,1,98.0
2632,507,3892,1,98.0
2633,7704,4248,1,139.9
2634,7704,4248,1,139.9
2635,3859,4442,1,90.0
2636,858,4910,1,22.9
2637,4680,5001,1,49.99
2638,2683,2568,1,44.9
2639,555,162,1,89.9
2640,3307,5535,1,155.9
2641,1325,2914,1,125.0
2642,8669,3918,1,77.0
2643,1341,3588,1,28.9
2644,1341,3588,1,28.9
2645,1341,3588,1,28.9
2646,8910,6147,1,68.7
2647,660,3590,1,56.97
2648,4746,1018,1,134.57
2649,3527,5087,1,15.0
2650,6317,6102,1,189.99
2651,6911,4584,1,79.9
2652,539,1965,1,139.0
2653,2175,4770,1,14.9
2654,876,5034,1,69.9
2655,7434,4162,1,111.27
2656,3781,1022,1,139.99
2657,9322,4119,1,579.99
2658,7581,579,1,169.99
2659,1921,1004,1,129.9
2660,5329,4127,1,49.0
2661,3537,2622,1,19.9
2662,1380,4799,1,17.9
2663,4418,5722,1,134.99
2664,1365,1057,1,14.99
2665,8139,860,1,102.9
2666,2566,1660,1,29.1
2667,5441,3779,1,144.9
2668,8350,2422,1,49.0
2669,3606,4895,1,56.99
2670,543,3347,1,7.9
2671,1655,4038,1,29.99
2672,4978,2642,1,139.94
2673,3203,475,1,33.41
2674,3203,475,1,33.41
2675,3203,475,1,33.41
2676,3203,475,1,33.41
2677,4531,6645,1,59.0
2678,4531,6645,1,59.0
2679,4531,6645,1,59.0
2680,4531,6645,1,59.0
2681,5867,3686,1,29.0
2682,4782,1343,1,49.9
2683,6940,888,1,1094.04
2684,6254,2797,1,99.9
2685,6300,5616,1,49.0
2686,1692,6518,1,59.0
2687,1692,6518,1,59.0
2688,1692,6518,1,59.0
2689,8368,1506,1,19.9
2690,1925,4775,1,2999.89
2691,3534,863,1,55.0
2692,929,1476,1,110.32
2693,929,1564,1,110.32
2694,256,4949,1,54.88
2695,2767,3657,1,134.99
2696,53,1096,1,12.25
2697,7787,1378,1,196.99
2698,2169,4496,1,36.0
2699,2169,2731,1,262.44
2700,758,1817,1,69.0
2701,1523,4852,1,24.9
2702,3786,4360,1,92.0
2703,6943,1832,1,130.0
2704,8188,1912,1,69.97
2705,1740,800,1,29.9
2706,5240,5141,1,49.95
2707,9136,2992,1,439.65
2708,6525,1142,1,378.38
2709,5929,4611,1,7.99
2710,5929,4611,1,7.99
2711,5929,4611,1,7.99
2712,5929,4611,1,7.99
2713,34,5033,1,1599.0
2714,6328,5968,1,54.0
2715,6328,2009,1,33.0
2716,2435,5457,1,10.99
2717,2435,5457,1,10.99
2718,6104,6229,1,139.99
2719,3609,3521,1,120.0
2720,4424,990,1,99.99
2721,3442,3298,1,19.5
2722,3251,6529,1,58.9
2723,7381,1031,1,67.89
2724,1131,3047,1,151.74
2725,7425,3819,1,79.9
2726,9994,3171,1,98.9
2727,1930,5064,1,499.99
2728,6939,5904,1,46.9
2729,500,5573,1,99.9
2730,3252,1674,1,54.9
2731,2918,789,1,139.8
2732,2803,3747,1,414.62
2733,9047,4196,1,269.0
2734,8987,79,1,39.9
2735,9794,3454,1,189.9
2736,9794,5657,1,159.0
2737,7813,6153,1,59.9
2738,7806,6442,1,299.0
2739,7806,6442,1,299.0
2740,4192,997,1,149.94
2741,6188,3683,1,57.0
2742,628,4199,1,79.9
2743,3471,2933,1,59.0
2744,7855,2404,1,29.9
2745,9441,2435,1,39.99
2746,3849,2137,1,28.99
2747,7664,3994,1,69.99
2748,547,3014,1,189.0
2749,9332,1614,1,93.99
2750,4302,4332,1,39.0
2751,4302,4332,1,39.0
2752,9627,2451,1,398.0
2753,1056,815,1,99.9
2754,6937,1516,1,129.9
2755,6937,1516,1,129.9
2756,9755,1327,1,32.9
2757,569,4204,1,24.99
2758,8094,5910,1,149.9
2759,4174,1199,1,28.99
2760,6090,2435,1,39.99
2761,5811,2487,1,17.0
2762,44,3914,1,53.5
2763,7591,6137,1,154.0
2764,4675,2908,1,110.0
2765,4552,1497,1,43.99
2766,8223,3845,1,94.9
2767,6050,19,1,117.99
2768,2163,4623,1,56.0
2769,9598,6492,1,19.99
2770,1793,3115,1,29.0
2771,655,4714,1,129.9
2772,9943,3292,1,399.0
2773,468,2380,1,289.99
2774,7328,6530,1,79.0
2775,6679,305,1,118.99
2776,1747,6511,1,75.0
2777,9595,6604,1,136.99
2778,360,989,1,24.9
2779,360,989,1,24.9
2780,360,989,1,24.9
2781,360,989,1,24.9
2782,360,989,1,24.9
2783,360,989,1,24.9
2784,5176,659,1,109.9
2785,3588,1679,1,133.9
2786,2963,6226,1,139.9
2787,5713,3679,1,9.99
2788,1224,2075,1,54.99
2789,1608,2751,1,119.9
2790,2239,3511,1,114.99
2791,7098,5145,1,31.9
2792,3086,1861,1,29.9
2793,4014,1103,1,102.9
2794,8585,5357,1,110.32
2795,2343,5392,1,110.0
2796,3019,2393,1,59.9
2797,3019,607,1,59.9
2798,9772,5594,1,76.0
2799,1663,3805,1,349.9
2800,4700,2879,1,59.99
2801,3652,5590,1,43.99
2802,656,4215,1,19.9
2803,1812,2836,1,69.9
2804,5520,2146,1,185.0
2805,481,5809,1,194.97
2806,8924,5258,1,27.9
2807,420,1792,1,110.0
2808,9119,4082,1,159.9
2809,1368,1228,1,69.9
2810,8894,5731,1,59.9
2811,9668,2212,1,29.9
2812,2751,4064,1,599.0
2813,5576,5104,1,158.4
2814,1260,5135,1,35.0
2815,4080,2651,1,69.9
2816,5105,5030,1,110.0
2817,4960,303,1,28.9
2818,1835,4051,1,43.95
2819,1835,4051,1,43.95
2820,5615,4219,1,92.89
2821,3924,3198,1,16.99
2822,5100,4442,1,90.0
2823,7837,2972,1,195.0
2824,1214,4658,1,35.0
2825,2925,4895,1,56.99
2826,5122,3597,1,31.5
2827,4768,6518,1,49.9
2828,5838,236,1,15.9
2829,9300,5585,1,29.9
2830,3602,948,1,154.99
2831,4461,4859,1,72.0
2832,9759,4778,1,85.99
2833,9445,1277,1,99.99
2834,4385,2136,1,54.9
2835,4379,5881,1,129.9
2836,6305,4117,1,107.0
2837,4446,3736,1,35.0
2838,8699,3178,1,39.9
2839,6436,2564,1,180.0
2840,9474,4218,1,125.9
2841,9624,4728,1,31.99
2842,8967,3774,1,120.9
2843,7917,2673,1,69.9
2844,7917,2673,1,69.9
2845,7126,1885,1,113.0
2846,2199,1550,1,299.99
2847,4353,4027,1,59.9
2848,3621,4699,1,349.99
2849,4200,2596,1,132.91
2850,3528,2620,1,48.9
2851,7089,2866,1,147.0
2852,6508,73,1,34.9
2853,8891,80,1,118.88
2854,4062,4065,1,45.9
2855,1748,146,1,138.0
2856,82,5958,1,108.0
2857,1277,2418,1,39.9
2858,9954,4804,1,307.5
2859,4766,190,1,83.9
2860,9493,3081,1,79.0
2861,4333,487,1,99.9
2862,2071,3848,1,229.9
2863,1643,5412,1,139.97
2864,6426,1054,1,219.9
2865,8129,377,1,49.99
2866,4752,2835,1,238.9
2867,4752,2835,1,238.9
2868,550,2282,1,64.8
2869,2908,1821,1,5.99
2870,1460,417,1,19.89
2871,9902,2822,1,229.99
2872,1899,6262,1,42.9
2873,4340,2200,1,137.9
2874,2420,1137,1,105.99
2875,5092,6213,1,59.9
2876,1805,2702,1,134.9
2877,8180,452,1,15.0
2878,6683,681,1,21.9
2879,6683,681,1,21.9
2880,7522,1806,1,120.0
2881,7522,1806,1,120.0
2882,7760,4079,1,119.9
2883,5782,4274,1,94.0
2884,5907,1671,1,149.99
2885,6710,6070,1,119.8
2886,6004,872,1,45.91
2887,916,2713,1,110.6
2888,5549,3933,1,39.9
2889,9019,5805,1,56.1
2890,3359,1656,1,119.9
2891,4645,2356,1,44.99
2892,8606,6153,1,53.9
2893,2902,4044,1,109.99
2894,8663,78,1,35.0
2895,3035,1819,1,60.99
2896,1008,4537,1,59.9
2897,7497,5517,1,54.99
2898,2026,3414,1,58.9
2899,6659,1588,1,109.9
2900,4039,763,1,119.9
2901,4039,2480,1,119.9
2902,4039,4378,1,119.85
2903,1149,6535,1,830.0
2904,1149,6535,1,830.0
2905,6326,3011,1,84.99
2906,7325,5853,1,19.99
2907,5388,5246,1,69.9
2908,259,3606,1,34.5
2909,4060,1189,1,39.0
2910,7978,1130,1,229.0
2911,1821,1671,1,119.0
2912,7493,717,1,142.5
2913,8092,2608,1,34.99
2914,2907,3547,1,299.36
2915,585,3475,1,227.88
2916,9534,2693,1,209.9
2917,7023,5942,1,110.0
2918,5998,1473,1,66.99
2919,9979,4816,1,82.0
2920,2471,4633,1,126.12
2921,5444,3866,1,159.77
2922,8739,680,1,54.0
2923,6453,5130,1,79.0
2924,6453,4958,1,69.0
2925,124,6332,1,4399.87
2926,2398,4394,1,69.0
2927,5002,6588,1,280.0
2928,7368,5305,1,84.89
2929,7368,5305,1,84.89
2930,7368,1398,1,88.0
2931,6830,6434,1,69.9
2932,6830,5127,1,44.9
2933,6196,895,1,44.9
2934,4124,5931,1,205.0
2935,965,4667,1,49.0
2936,1115,2391,1,59.9
2937,3668,6253,1,142.0
2938,1069,6658,1,59.9
2939,1594,781,1,95.0
2940,1560,4425,1,119.9
2941,5999,807,1,41.8
2942,6516,4822,1,68.0
2943,6516,4822,1,68.0
2944,2818,2802,1,49.9
2945,2818,4375,1,49.9
2946,3706,2606,1,31.9
2947,8524,6011,1,314.8
2948,6870,103,1,79.0
2949,7752,106,1,113.57
2950,4941,1366,1,99.0
2951,9802,4174,1,159.9
2952,6783,3041,1,169.9
2953,7286,741,1,59.0
2954,5731,4515,1,30.9
2955,7744,6581,1,23.7
2956,7783,4505,1,99.9
2957,7783,312,1,108.9
2958,5353,3999,1,18.99
2959,5353,225,1,39.99
2960,5712,6004,1,122.99
2961,5706,6674,1,270.0
2962,1519,2254,1,69.99
2963,1010,5529,1,12.77
2964,7324,4043,1,64.9
2965,5910,201,1,81.8
2966,5910,4291,1,81.8
2967,5910,1426,1,81.8
2968,4983,4875,1,209.99
2969,5538,1337,1,49.0
2970,6306,4730,1,37.99
2971,2859,6133,1,99.9
2972,2407,6283,1,56.99
2973,6109,126,1,99.0
2974,4822,599,1,56.99
2975,2466,607,1,59.9
2976,19,118,1,69.9
2977,8706,2632,1,175.99
2978,2179,1528,1,22.5
2979,6149,4720,1,29.0
2980,3887,3757,1,539.0
2981,9930,148,1,79.9
2982,3009,305,1,129.99
2983,7339,5424,1,29.9
2984,2760,2254,1,99.99
2985,5088,122,1,7.99
2986,252,1671,1,109.99
2987,2215,4639,1,189.9
2988,3056,499,1,94.0
2989,462,1348,1,45.0
2990,8214,1945,1,79.9
2991,2204,5009,1,29.9
2992,6030,3752,1,69.9
2993,6361,6229,1,99.99
2994,5297,4102,1,18.99
2995,4910,4651,1,67.77
2996,4946,5789,1,210.0
2997,3569,1987,1,141.9
2998,5506,789,1,124.9
2999,3046,1209,1,1399.0
3000,2929,4297,1,74.9
3001,6990,6099,1,44.99
3002,1830,1471,1,189.99
3003,4492,4922,1,135.0
3004,4492,74,1,135.0
3005,7687,6663,1,49.99
3006,2122,239,1,69.0
3007,2627,2051,1,59.9
3008,3147,2871,1,54.99
3009,9681,787,1,1200.0
3010,1143,4390,1,119.99
3011,7853,6622,1,136.77
3012,1247,6562,1,105.0
3013,6125,3246,1,330.0
3014,1219,3423,1,15.9
3015,4797,4658,1,29.5
3016,8632,5528,1,589.0
3017,7373,2472,1,199.0
3018,1872,3417,1,55.0
3019,2428,2710,1,59.9
3020,1803,391,1,339.0
3021,4733,5736,1,77.08
3022,4733,5736,1,77.08
3023,4955,2670,1,119.0
3024,6620,2859,1,149.99
3025,325,5061,1,23.8
3026,145,6596,1,135.0
3027,4895,3514,1,59.9
3028,2926,4232,1,108.0
3029,1032,3890,1,123.0
3030,1369,5279,1,79.9
3031,1429,3066,1,11.04
3032,370,2217,1,30.0
3033,8721,1943,1,124.9
3034,753,6352,1,49.9
3035,2224,4157,1,249.9
3036,3793,2435,1,39.99
3037,1080,451,1,18.9
3038,1893,1530,1,84.99
3039,8662,111,1,29.99
3040,326,3222,1,169.0
3041,8257,3633,1,129.0
3042,4871,2940,1,52.0
3043,2376,4336,1,659.0
3044,2376,4310,1,88.0
3045,3864,1202,1,17.0
3046,5965,6012,1,75.0
3047,5965,4233,1,75.0
3048,6072,5156,1,138.9
3049,5354,376,1,250.0
3050,8964,3565,1,159.9
3051,8554,2759,1,35.0
3052,8554,5157,1,45.0
3053,9034,1291,1,50.9
3054,4445,1293,1,109.0
3055,4445,2148,1,158.6
3056,5394,315,1,159.99
3057,6373,3244,1,299.0
3058,7862,6597,1,349.97
3059,3875,3856,1,99.0
3060,9494,2673,1,69.9
3061,9411,4960,1,99.9
3062,4638,2884,1,24.9
3063,4638,2884,1,24.9
3064,8763,2076,1,159.0
3065,8356,2231,1,53.0
3066,5657,3900,1,96.0
3067,4118,3220,1,2550.0
3068,6514,857,1,26.9
3069,8945,5178,1,122.1
3070,1387,6072,1,179.0
3071,7272,4414,1,639.9
3072,180,3719,1,34.9
3073,180,2305,1,110.0
3074,1305,2540,1,99.9
3075,155,1981,1,150.0
3076,6032,1601,1,79.0
3077,2300,1974,1,33.6
3078,3052,6054,1,69.9
3079,6780,3915,1,64.0
3080,8907,3146,1,69.9
3081,3261,1537,1,72.9
3082,637,5650,1,46.99
3083,1038,3374,1,199.9
3084,1398,1671,1,149.0
3085,9853,208,1,98.9
3086,3850,3666,1,199.9
3087,5696,1969,1,294.9
3088,7903,5421,1,344.9
3089,4341,536,1,58.0
3090,7363,6289,1,49.0
3091,9038,1978,1,12.9
3092,9038,1978,1,12.9
3093,1766,296,1,148.0
3094,6225,2435,1,39.99
3095,8697,644,1,18.9
3096,6139,2630,1,27.4
3097,5218,5017,1,129.99
3098,2087,2777,1,89.0
3099,2087,2777,1,89.0
3100,671,5782,1,195.9
3101,1898,6600,1,269.0
3102,1330,2291,1,99.0
3103,1330,711,1,99.9
3104,786,2397,1,47.9
3105,6758,6094,1,72.62
3106,6434,1185,1,760.0
3107,3414,891,1,37.99
3108,8949,932,1,49.9
3109,7206,4504,1,39.9
3110,8569,3085,1,32.64
3111,7839,609,1,49.9
3112,5813,2673,1,69.9
3113,5813,2673,1,69.9
3114,4569,153,1,98.9
3115,4569,153,1,98.9
3116,7477,5005,1,159.0
3117,7533,2802,1,59.9
3118,7533,2802,1,59.9
3119,7533,2802,1,59.9
3120,7533,2802,1,59.9
3121,7533,2802,1,59.9
3122,2548,1671,1,149.99
3123,9620,6396,1,123.0
3124,7889,146,1,99.9
3125,4790,702,1,379.9
3126,6574,558,1,66.99
3127,7394,4092,1,39.99
3128,2542,3971,1,19.9
3129,8466,5267,1,279.9
3130,3827,197,1,129.9
3131,7964,2371,1,39.9
3132,7964,260,1,100.9
3133,5268,6186,1,52.5
3134,23,4612,1,22.5
3135,9178,3435,1,99.0
3136,2033,6518,1,59.9
3137,1104,6508,1,179.0
3138,897,3866,1,159.77
3139,8044,2430,1,38.99
3140,2620,5050,1,14.0
3141,2620,3692,1,14.0
3142,1235,3558,1,94.9
3143,8821,4117,1,107.0
3144,2257,434,1,29.9
3145,6587,4238,1,199.8
3146,600,632,1,170.0
3147,60,3722,1,32.0
3148,6181,6028,1,149.9
3149,2489,4108,1,64.9
3150,6952,3890,1,159.9
3151,4603,6079,1,64.9
3152,1799,1264,1,29.9
3153,7982,6027,1,44.9
3154,6135,1715,1,59.99
3155,1412,5029,1,52.9
3156,9998,3354,1,54.9
3157,9599,5795,1,195.0
3158,5571,6382,1,120.0
3159,7331,346,1,23.99
3160,1790,480,1,103.0
3161,5379,3432,1,69.9
3162,4378,3255,1,160.0
3163,8961,968,1,49.0
3164,476,5685,1,169.9
3165,9463,5199,1,131.99
3166,1031,1343,1,49.9
3167,9903,3108,1,198.67
3168,3885,6641,1,69.99
3169,6404,5784,1,115.0
3170,4377,4646,1,36.0
3171,9594,4298,1,129.9
3172,7551,1080,1,79.0
3173,1539,3233,1,55.23
3174,7607,5726,1,109.95
3175,5214,146,1,115.0
3176,2290,4367,1,189.0
3177,2290,2472,1,218.98
3178,8525,2943,1,33.9
3179,8038,4039,1,129.9
3180,5335,6140,1,79.39
3181,3503,2957,1,69.99
3182,2308,6273,1,298.6
3183,292,2331,1,49.99
3184,292,2331,1,49.99
3185,3634,1587,1,29.9
3186,8858,5161,1,208.9
3187,7740,2720,1,30.95
3188,7740,2720,1,30.95
3189,7740,2720,1,30.95
3190,7740,2720,1,30.95
3191,7740,2720,1,30.95
3192,1089,2764,1,127.9
3193,5046,2681,1,139.9
3194,6375,415,1,74.58
3195,1481,2971,1,69.9
3196,4715,4997,1,56.99
3197,4715,4997,1,56.99
3198,8777,1049,1,37.9
3199,706,4124,1,78.0
3200,435,883,1,109.9
3201,4704,4845,1,91.0
3202,7939,1704,1,150.4
3203,7939,1704,1,150.4
3204,7939,1704,1,150.4
3205,8923,6136,1,25.9
3206,5499,2769,1,156.9
3207,5499,2769,1,156.9
3208,5372,4206,1,39.99
3209,9654,478,1,164.9
3210,5688,566,1,89.8
